id_audio,especie_esperada,genero,especie_nombre,nombre_ingles,autor,pais,localidad,latitud,longitud,calidad,duracion_original,licencia,formato,url_descarga,tipo_vocalizacion,fecha_registro,duracion_real,sample_rate_real,canales_real
517921,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Bernabé López-Lanus (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Quebrada San José / Río Toche,4.55,,B,1:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/517921/download,,1998-07-20,99.57877551020408,44100.0,2.0
517920,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Picachos, río Pato cuenca alta",2.7975,,B,0:57,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/517920/download,,1997-11-01,57.46938775510204,44100.0,2.0
456654,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,David Monroy Rengifo,Colombia,"PRN Barbas-Bremen // Circuito Turistico Sur Oriente, Pereira, Risaralda",4.7175,,B,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/456654/download,begging call,2019-02-12,14.393469387755102,44100.0,2.0
432603,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Andrea Lopera-Salazar,Colombia,"Chigorodó, Antioquia",7.5241,,B,0:53,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/432603/download,song,2018-08-26,53.094833333333334,48000.0,1.0
386462,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Yair Guillermo Molina Martínez.,Colombia,"Quebrada la Honda, zona 3, Ibagué, Tolima",4.3574,,B,0:32,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/386462/download,"call, song",2017-07-21,32.496,48000.0,2.0
326994,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,David Ricardo Rodríguez Villamil,Colombia,"Santa María, Boyacá",4.8685,,B,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/326994/download,alarm call,2016-05-16,3.9749791666666665,48000.0,2.0
326979,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,David Ricardo Rodríguez Villamil,Colombia,"Santa María, Boyacá",4.8339,,B,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/326979/download,song,2016-04-27,51.885958333333335,48000.0,2.0
320352,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,David Ricardo Rodríguez Villamil,Colombia,"Santa María, Boyacá",4.8489,,B,1:00,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/320352/download,song,2016-04-23,60.31310416666667,48000.0,2.0
267413,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Dennys Plazas,Colombia,"Girardot, Cundinamarca",,,B,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/267413/download,call,2015-08-05,36.884897959183675,44100.0,2.0
244744,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Oscar Humberto Marín Gómez,Colombia,"Alto Bonito, Cañón del río Barbas, Vereda Cruces, Filandia, Quindío",4.70138,,B,0:44,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/244744/download,song,2009-03-14,44.78662131519275,44100.0,2.0
235665,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Niels Krabbe,Colombia,"Magdalena: San Lorenzo ridge, Sierra Nevada de Santa Marta",11.1009,,B,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/235665/download,call,2007-02-15,31.399183673469388,44100.0,1.0
152241,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Oswaldo Cortes,Colombia,"San Carlos Guaroa, Meta",3.7126,,B,0:26,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/152241/download,call,2013-10-02,26.279183673469387,44100.0,2.0
148299,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Huila, San Agustin",1.8888,,B,0:17,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/148299/download,call,1990-12-17,17.266666666666666,44100.0,2.0
148220,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Meta, Guamal, Hacienda Mozambique",3.950556,,B,0:56,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/148220/download,call,1994-09-20,56.17333333333333,44100.0,2.0
148219,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Meta, Guamal, Hacienda Mozambique",3.950556,,B,0:39,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/148219/download,call,1994-09-20,39.21333333333333,44100.0,2.0
131825,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Oscar Humberto Marin-Gomez,Colombia,"Parque Regional Barbas-Bremen, Filandia, Quindio. Sector Barbas",4.6717,,B,1:36,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/131825/download,song,2007-12-18,96.58895691609978,44100.0,1.0
128189,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Oscar H. Marín-Gómez,Colombia,"Parque Regional Barbas-Bremen, Filandia, Quindio",4.6717,,B,1:34,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/128189/download,song,2008-02-18,94.06693877551021,44100.0,1.0
57256,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Bernabe Lopez-Lanus,Colombia,"Finca El Emporio (represa), Villa de Leyva, Boyaca",,,B,0:15,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/57256/download,call,2002-06-09,15.36,44100.0,1.0
56449,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Bernabe Lopez-Lanus,Colombia,"Bosque El Roble (Jardin Botanico de la Fundacion Universitaria de Popayan), Sachacoco, Timbio, Popayan, Cauca",,,B,0:11,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/56449/download,call,2000-10-01,11.180408163265307,44100.0,1.0
958229,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,András Schmidt,Colombia,"Cali, Cali, Valle del Cauca",3.476,,C,0:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/958229/download,call,2024-10-27,1.4048072562358276,44100.0,1.0
915108,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Cristian Rodas,Colombia,"Palmira, Valle del Cauca",3.5026,,C,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/915108/download,call,2024-03-08,20.65047619047619,44100.0,1.0
438407,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Victor Vanegas,Colombia,"Nunchía, Casanare",5.6151,,C,0:05,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/438407/download,song,2012-02-21,4.994784580498866,44100.0,2.0
379480,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Andres Angulo ,Colombia,"Aparta Hotel el Oasis, Taganga, Santa Marta, Magdalena",11.2628,,C,0:46,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/379480/download,song,2017-01-05,46.395604166666665,48000.0,2.0
353371,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Andres Angulo,Colombia,"Villavicencio, Meta",4.0863,,C,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/353371/download,song,2016-10-09,18.244666666666667,48000.0,2.0
302309,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Luis Alejandro Agudelo Cifuentes ,Colombia,"Medellín, Medellín, Antioquia",6.2616,,C,0:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/302309/download,call,2016-02-05,35.717875,8000.0,1.0
293802,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Andrea Lopera-Salazar,Colombia,"El Hatillo, Barbosa, Antioquia",6.4132,,C,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/293802/download,flight call,2015-12-04,10.688571428571429,44100.0,1.0
288825,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Diego Cueva,Colombia,"Agrado, Huila",2.2653,,C,0:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/288825/download,call,2015-07-23,35.82075,48000.0,2.0
201027,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Danny Zapata-Henao,Colombia,"Reserva El Romeral, La Estrella, Antioquia",6.1444,,C,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/201027/download,song,2014-10-27,4.08859410430839,44100.0,2.0
86791,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Myornis,Colombia,"Big Pond, San Andres isla",12.547,,C,0:08,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/86791/download,song,2009-10-00,8.96,44100.0,2.0
86790,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Myornis,Colombia,"Big Pond, San Andres isla",12.547,,C,0:19,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/86790/download,call,2009-10-00,19.095510204081634,44100.0,2.0
73313,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Angela Caguazango y Oswaldo Cortes,Colombia,San Luis de Gaceno_Cuchilla de San Agustin,4.856,,C,0:53,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/73313/download,song,2010-11-11,53.57714285714286,44100.0,2.0
38839,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Oswaldo Cortes,Colombia,FARALLON DE MEDINA ,4.5834,,C,1:02,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/38839/download,song,2009-09-15,62.24979591836735,44100.0,1.0
37287,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Oswaldo Cortes,Colombia,La Vega,4.996554,,C,0:29,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/37287/download,song,2009-07-18,29.41387755102041,44100.0,1.0
549906,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Mauricio Cuéllar-Ramírez,Colombia,"Finca San Jorge, Morelia/Caquetá",1.4898,,D,0:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/549906/download,call,2020-04-12,7.344,48000.0,1.0
367226,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Andres Angulo,Colombia,"Vegachí, Antioquia",6.8394,,D,0:41,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/367226/download,call,2016-03-09,41.85793650793651,44100.0,2.0
148250,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Meta, Cabuyaro",4.264167,,D,0:35,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/148250/download,call,1994-11-03,34.986666666666665,44100.0,2.0
98900,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Myornis,Colombia,"Finca below Santa Cecilia, Serrania de San Lucas",7.9759,,D,0:11,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/98900/download,song,2012-01-06,11.049795918367346,44100.0,2.0
98899,Crotophaga ani,Crotophaga,ani,Smooth-billed Ani,Myornis,Colombia,"Finca below Santa Cecilia, Serrania de San Lucas",7.9759,,E,0:03,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/98899/download,call,2012-01-06,3.9706122448979593,44100.0,2.0
693909,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Peter Boesman,Colombia,"El Encanto Lodge, Palestina, Huila",1.720375,,A,0:25,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/693909/download,song,2021-11-16,25.032,48000.0,2.0
577133,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Ukuku Rural Lodge,  Juntas, Ibague, Tolima, Colombia @ (4.5585,-75.3275)",4.5585,,A,0:28,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/577133/download,song,2020-07-18,28.721583333333335,48000.0,2.0
576037,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Ukuku Rural Lodge,  Juntas, Ibague, Tolima, Colombia @ (4.5585,-75.3275)",4.5585,,A,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/576037/download,call,2020-07-13,13.580208333333333,48000.0,2.0
544948,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,A,0:16,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/544948/download,call,2020-03-24,16.151632653061224,44100.0,2.0
543342,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,"Finca San Jorge, Morelia/Caquetá",1.4898,,A,0:19,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/543342/download,call,2020-04-05,19.08,48000.0,1.0
539844,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,A,0:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/539844/download,call,2020-03-29,6.369886621315192,44100.0,2.0
539843,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,A,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/539843/download,call,2020-03-29,14.406145124716554,44100.0,2.0
537981,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,A,0:05,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/537981/download,song,2020-03-24,5.408095238095238,44100.0,2.0
527993,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Ukuku Rural Lodge,  Juntas, Ibague, Tolima, Colombia @ (4.5585,-75.3275)",4.5585,,A,0:33,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/527993/download,song,2020-02-14,33.18031746031746,44100.0,2.0
449494,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Nuevo Mundo, Resguardo Indígena Jardín de la Sierra, Orito, Putumayo",0.7398,,A,0:21,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/449494/download,song,2019-01-03,21.631519274376416,44100.0,2.0
424719,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Rio Claro reserve, San Francisco, Antioquia",5.8959,,A,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/424719/download,song,2018-07-10,18.710229166666668,48000.0,2.0
365693,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Martin St-Michel,Colombia,"RNA Arrierito Antioqueño, Anorí, Antioquia",6.9862,,A,2:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/365693/download,song,2017-01-22,130.8473469387755,44100.0,2.0
245423,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oscar Humberto Marín Gómez,Colombia,"Finca La Fortuna, Vereda Caribabare, Tame, Arauca",6.28,,A,2:10,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245423/download,song,2015-03-31,130.728,48000.0,1.0
81825,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Andrew Spencer,Colombia,"Mitu, Vaupes",1.2598,,A,0:10,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/81825/download,call,2011-06-13,10.296,48000.0,1.0
1142791,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Juan Alejandro Morales Betancourt,Colombia,"vereda Alto San Juan, Samaná, Caldas",5.6001,,B,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/1142791/download,song,2026-06-07,12.257120181405895,44100.0,1.0
975727,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,David Ricardo Rodríguez-Villamil,Colombia,"Villanueva, Casanare",4.4369,,B,0:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/975727/download,song,2024-10-20,35.43104308390023,44100.0,1.0
974052,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,David Ricardo Rodríguez-Villamil,Colombia,"Tauramena, Casanare",4.4476,,B,0:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/974052/download,song,2024-09-20,35.31192743764172,44100.0,1.0
946268,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Cristian Rodas,Colombia,"Palmira, Valle del Cauca",3.5026,,B,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/946268/download,song,2024-00-00,3.6049886621315195,44100.0,2.0
857606,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Sven Kransel,Colombia,"Ingenio 3 Park (near  Cali), Cali, Valle del Cauca",3.3874,,B,0:34,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/857606/download,call,2023-06-07,34.80671201814059,44100.0,1.0
834225,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Dante Buzzetti,Colombia,"Lodge Paraíso Verde, Manizales, Caldas",5.0888,,B,0:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/834225/download,song,2022-08-08,48.58419501133787,44100.0,1.0
790362,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Marcela Morales sánchez,Colombia,"Fusagasugá, Cundinamarca, Barrio Manila",4.3307,,B,0:30,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/790362/download,song,2021-09-22,31.0334693877551,44100.0,2.0
719958,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Hernán Arias,Colombia,"Santa Marta, Magdalena",11.1229,,B,0:19,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/719958/download,song,2012-04-27,19.389569160997734,44100.0,1.0
577066,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Jerome Fischer,Colombia,"Ukuku Rural Lodge,  Juntas, Ibague, Tolima, Colombia @ (4.5585,-75.3275)",4.5585,,B,0:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/577066/download,dawn song,2020-07-17,26.372333333333334,48000.0,2.0
454499,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Andres Angulo ,Colombia,"Ebéjico, Antioquia",6.3308,,B,0:58,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/454499/download,song,2017-06-30,58.008,48000.0,2.0
432992,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Victor Vanegas,Colombia,"San Antonio, Anapoima, Cundinamarca",4.5825,,B,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/432992/download,song,2018-08-20,3.4249433106575964,44100.0,2.0
370318,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Martin St-Michel,Colombia,"El Valle, Chocó department",6.1145,,B,0:27,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/370318/download,"call, song",2017-01-30,27.29795918367347,44100.0,2.0
360398,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Nick Komar,Colombia,"Colosó, Sucre",9.4997,,B,0:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/360398/download,song,2017-02-17,6.471292517006803,44100.0,2.0
319636,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Nick Komar,Colombia,"Universidad del Sinú, Montería, Córdoba",8.7677,,B,0:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/319636/download,"call, song",2016-05-05,26.259931972789115,44100.0,2.0
245148,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oscar Humberto Marín Gómez,Colombia,"Bosque La Meseta, Vereda San José de Suaita, Suaita, Santander",6.18,,B,2:13,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245148/download,song,2014-07-03,133.727125,48000.0,1.0
213479,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Danny Zapata-Henao,Colombia,"Lloró, Chocó",5.4992,,B,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/213479/download,song,2014-12-16,8.332539682539682,44100.0,2.0
130761,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oscar Humberto Marin-Gomez,Colombia,"Parque Regional Barbas-Bremen, Filandia, Quindio. Sector Barbas",4.6717,,B,5:04,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/130761/download,song,2007-12-02,304.7707709750567,44100.0,1.0
127974,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oswaldo Cortes,Colombia,"Puerto Lopez, Meta",4.1809,,B,1:11,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/127974/download,song,2013-03-02,71.18367346938776,44100.0,1.0
127973,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oswaldo Cortes,Colombia,"Puerto Lopez, Meta",4.1809,,B,0:36,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/127973/download,song,2013-03-02,36.91102040816327,44100.0,1.0
12266,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oscar Laverde,Colombia,"Suaita, Santander",6.106418,,B,0:50,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/12266/download,song,2003-04-08,50.553333333333335,44100.0,1.0
525435,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, cunaré- Amú",0.2119444,,C,0:47,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525435/download,,2001-01-02,47.56897959183674,44100.0,2.0
454500,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Andres Angulo ,Colombia,"Ebéjico, Antioquia",6.3308,,C,0:46,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/454500/download,song,2017-06-30,46.176,48000.0,2.0
454498,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Andres Angulo ,Colombia,"Ebéjico, Antioquia",6.3308,,C,1:24,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/454498/download,song,2017-06-30,84.288,48000.0,2.0
454497,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Andres Angulo ,Colombia,"Ebéjico, Antioquia",6.3308,,C,0:24,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/454497/download,song,2017-06-30,24.984,48000.0,2.0
340084,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oswaldo Cortes,Colombia,"San Vicente de Chucurí, Santander",6.8722,,C,1:37,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/340084/download,call,2015-01-23,97.3061224489796,44100.0,2.0
340083,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oswaldo Cortes,Colombia,"San Vicente de Chucurí, Santander",6.8722,,C,0:54,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/340083/download,call,2015-01-23,54.43918367346939,44100.0,2.0
340082,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oswaldo Cortes,Colombia,"San Vicente de Chucurí, Santander",6.8722,,C,1:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/340082/download,call,2015-01-23,71.86285714285714,44100.0,2.0
245551,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oscar Humberto Marín Gómez,Colombia,"Finca La Garantía, Vereda Brisas del Tonce, Chameza, Casanare",5.2537,,C,1:09,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245551/download,song,2015-04-10,69.2441875,48000.0,1.0
128400,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oscar H. Marín-Gómez,Colombia,"Reserva Natural La Montaña del Ocaso, Quimbaya, Quindío",4.6197,,C,0:13,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/128400/download,song,2010-04-23,13.4841875,48000.0,1.0
122348,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,David Bradley y Sandra Valderrama,Colombia,"La Pedregoza, Puerto Carreño, Vichada",6.1132,,C,0:21,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/122348/download,song,2013-01-06,21.420408163265307,44100.0,1.0
36926,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Oswaldo Cortes,Colombia,Jardin Botanico de Bogota,,,C,0:12,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/36926/download,song,2009-07-16,12.460408163265306,44100.0,2.0
319948,Thraupis palmarum,Thraupis,palmarum,Palm Tanager,Nick Komar,Colombia,"Cereté, Córdoba",8.8667,,E,1:57,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/319948/download,call,2016-05-08,117.10111111111111,44100.0,2.0
731341,Campylorhynchus griseus,Campylorhynchus,griseus,Bicolored Wren,Hugo Oliveros-Salas,Colombia,"Reserva Forestal Protectora El Palomar, Piojó, Atlantico, Colombia",10.7618,,A,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/731341/download,song,2022-05-26,9.450521541950113,44100.0,1.0
589640,Campylorhynchus griseus,Campylorhynchus,griseus,Bicolored Wren,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,Piscicola NY,2.2192,,A,0:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/589640/download,song,2020-09-13,48.43102040816326,44100.0,2.0
589638,Campylorhynchus griseus,Campylorhynchus,griseus,Bicolored Wren,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,Piscicola NY,2.2192,,A,0:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/589638/download,song,2020-09-13,7.68,44100.0,2.0
560204,Campylorhynchus griseus,Campylorhynchus,griseus,Bicolored Wren,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,A,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/560204/download,call,2020-05-18,13.877333333333333,48000.0,2.0
560202,Campylorhynchus griseus,Campylorhynchus,griseus,Bicolored Wren,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,A,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/560202/download,call,2020-05-18,12.938270833333334,48000.0,2.0
558248,Campylorhynchus griseus,Campylorhynchus,griseus,Bicolored Wren,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,A,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/558248/download,song,2020-05-12,14.343,48000.0,2.0
